EDRPOU,Name,Address,Contacts,KOATUU,Згенеровано відходів в тоннах,Відходів в одиницях Пзув,Відходи I класу,Відходи II класу,Відходи III класу,Відходи IV класу,2015_Згенеровано відходів в тоннах,2015_Відходів в одиницях Пзув,2015_Відходи I класу,2015_Відходи II класу,2015_Відходи III класу,2015_Відходи IV класу,2016_Згенеровано відходів в тоннах,2016_Відходів в одиницях Пзув,2016_Відходи I класу,2016_Відходи II класу,2016_Відходи III класу,2016_Відходи IV класу,2017_Згенеровано відходів в тоннах,2017_Відходів в одиницях Пзув,2017_Відходи I класу,2017_Відходи II класу,2017_Відходи III класу,2017_Відходи IV класу,2018_Згенеровано відходів в тоннах,2018_Відходів в одиницях Пзув,2018_Відходи I класу,2018_Відходи II класу,2018_Відходи III класу,2018_Відходи IV класу,2019_Згенеровано відходів в тоннах,2019_Відходів в одиницях Пзув,2019_Відходи I класу,2019_Відходи II класу,2019_Відходи III класу,2019_Відходи IV класу
23906565,"Сільськогосподарське товариство з обмеженою відповідальністю ""Червонопілля""","27243, Кіровоградська область, Бобринецький район, с. Червонопілля",chplimited@ukr.net/(05257)4-35-16,3520887207,9.7326,973.5264,0.0004,1.92,0.0758,7.7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.7632,4.8663,0.0002,0.96,0.0379,3.8682,486.7632,4.8663,0.0002,0.96,0.0379,3.8682
30822837,"ПрАТ ""Львівський лікеро-горілчаний завод""","79024, м. Львів, вул. М. Кордуби, 2",/0322948778,4600000000,298.783,972.946,0.057,0.78,0.0,297.94599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.616,72.943,0.027000000000000003,0.3,0.0,72.616,615.33,225.84,0.03,0.48,0.0,225.33,0.0,0.0,0.0,0.0,0.0,0.0
22225064,"ПП ""Грант""","28227, Кіровоградська обл., Новгородківський р-н., с.Куцівка, вул.Привокзальна",22225064@ukr.net/0979162400,3523482400,8.005,972.94,0.0,1.865,0.7,5.44,0.0,0.0,0.0,0.0,0.0,0.0,119.2,2.25,0.0,0.2,0.35,1.7,621.0,5.05,0.0,1.2,0.35,3.5,132.64,0.405,0.0,0.265,0.0,0.14,100.1,0.30000000000000004,0.0,0.2,0.0,0.1
25174134,ФОП Кравчук Олександр Володимирович,"11100, Житомирська обл., м. Овруч вул. Хмельницького, 28, кв. 7",kravav@ukr.net/0985269640,1824210100,972.85,972.85,0.0,0.0,0.0,972.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,351.0,0.0,0.0,0.0,351.0,621.85,621.85,0.0,0.0,0.0,621.85
31475513,Підприємство житлово-комунального господарства Моршинської міської ради,"82482, Львівська обл., м. Моршин, вул. Привокзальна, 47",/0000000,4610700000,53.492,971.976,0.036000000000000004,1.4800000000000002,0.0,51.976000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.5,10.9,0.0,0.4,0.0,10.5,488.261,29.019000000000002,0.018000000000000002,0.74,0.0,28.261,273.215,13.573,0.018000000000000002,0.34,0.0,13.215
2003513758,ФОП Саух Борис Володимирович,"12505, Житомирська обл., Коростишівський р-н., м. Коростишів., вул. Семінарська, 37.",natalysamchuk@ukr.net/050-547-84-21,1822510100,474.82510000000013,971.9,0.0921,0.067,0.066,474.60000000000014,0.0,0.0,0.0,0.0,0.0,0.0,51.3,51.3,0.0,0.0,0.0,51.3,464.4,203.68690000000004,0.0489,0.032,0.006,203.6,236.9,147.45659999999995,0.0166,0.01,0.03,147.39999999999995,219.3,72.38159999999998,0.0266,0.025,0.03,72.3
03188547,Тур'я-Реметівський психоневрологічний інтернат,"89221, Перечинський район, с. Тур'я-Ремета, вул. Мала, 16",trpni@ukr.net/0314551154,2123286301,307.058,971.7,0.108,0.25,0.0,306.7,0.0,0.0,0.0,0.0,0.0,0.0,140.2,25.268,0.018000000000000002,0.05,0.0,25.2,324.4,119.486,0.036000000000000004,0.05,0.0,119.4,339.9,110.036,0.036000000000000004,0.1,0.0,109.9,167.2,52.268,0.018000000000000002,0.05,0.0,52.2
33223259,"ПРИВАТНЕ ПІДПРИЄМСТВО ""КОМФОРТ МЕБЛІ""","09100 Україна, Київська область, Білоцерківський р-н с. Пилипча вул.. Миру, 29",Office@komfortmebli.com.ua/(098)547-90-31,3210300000,239.238,971.7,0.108,0.0,3.93,235.2,0.0,0.0,0.0,0.0,0.0,0.0,137.45,39.87300000000001,0.018000000000000002,0.0,0.155,39.7,348.4,79.74600000000002,0.036000000000000004,0.0,1.81,77.9,348.4,79.74600000000002,0.036000000000000004,0.0,1.81,77.9,137.45,39.87300000000001,0.018000000000000002,0.0,0.155,39.7
00381539,"ТОВ "" КРИВОРІЗЬКИЙ ХЛІБОЗАВОД No1 ""","50102, м. Кривий Ріг, вул.50 років Жовтню ( Гірників ),б.17",ingulhleb@yandex.ua/(0564)22-22-08,1211036900,56.675,971.556,0.013,1.2999999999999998,4.106,51.256,219.493,8.836999999999998,0.0,0.349,0.745,7.7429999999999986,462.365,28.534,0.006999999999999999,0.591,2.121,25.815,289.698,19.304,0.006,0.36,1.24,17.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19253407,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «Н И В А»,"08132, Київська обл., Києво-Святошинський р-н, м. Вишневе, вул. Промислова, буд. 10",Niva19253407@ukr.net/0674906304,3222410600,26.109,970.92,0.18899999999999997,0.0,0.0,25.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,12.0,958.92,14.109000000000002,0.18899999999999997,0.0,0.0,13.92,0.0,0.0,0.0,0.0,0.0,0.0
3001615096,ФОП Курінний О.І.,"Городищенський р, с. Мліїв, вул. Низьке загребелля 12а (факт поза межами с. Мліїв, в. Енгельса 1 а)",8067078719@ukr.net/0674740335,7120385001,817.5536000000002,970.28,0.0036,0.27,0.0,817.28,0.0,0.0,0.0,0.0,0.0,0.0,414.47,358.5658,0.0018,0.094,0.0,358.47,414.47,358.5658,0.0018,0.094,0.0,358.47,70.67,50.211000000000006,0.0,0.040999999999999995,0.0,50.17,70.67,50.211000000000006,0.0,0.040999999999999995,0.0,50.17
30150670,"Товариство з обмеженою відповідальністю ""ТЕРРА""","64107, Харківська область, м. Первомайський, вул. Учительська, 1-А",/05748-3-17-01,6311500000,610.37,966.0,0.05,0.2,0.12,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,305.0,0.0,0.0,0.0,305.0,661.0,305.37,0.05,0.2,0.12,305.0,0.0,0.0,0.0,0.0,0.0,0.0
30743491,"ПРИВАТНО-ОРЕНДНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""АГРАРНИК""","09330, Київська область, Володарський район, с.Тадіївка, вул. Миру,5",agrarnik777@ukr.net/+380683543582,3221687600,12.11,965.8,0.0,1.356,5.654,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.8,6.022,0.0,0.568,3.3539999999999996,2.1,512.0,6.087999999999999,0.0,0.7879999999999999,2.3,3.0
38474935,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ""СТАНДАРТСТАЛЬ""","53200, Дніпропетровська обл., м. Нікополь, пр. Трубників,56",vkomarova@standardstell.com.ua/063-734-59-44,1211600000,136.96499999999997,965.367,0.008,0.0,16.09,120.867,0.0,0.0,0.0,0.0,0.0,0.0,87.928,8.548,0.0,0.0,1.62,6.928,310.775,38.626999999999995,0.002,0.0,5.35,33.27500000000001,316.974,51.097,0.003,0.0,5.12,45.974,249.69,38.693000000000005,0.003,0.0,4.0,34.69
14307363,Публічне акціонерне товариство «Потенціал»,"08000, Київська обл.., смт.Макарів, вул..Ватутіна, 65",/(04578)6-00-89,3222755000,34.544000000000004,964.765,0.10400000000000001,0.675,1.5,32.265,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,0.0,1.25,963.515,33.294000000000004,0.10400000000000001,0.675,1.5,31.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32789941,"ТзОВ НВП ""Енергія-Новояворівськ""","81053,Львівська обл., Яворівський р-н., м. Новояворівськ, вул. Пасічника, 1",/25641563,4625810500,35.522,964.742,0.12,0.6599999999999999,0.0,34.742000000000004,0.0,0.0,0.0,0.0,0.0,0.0,235.358,7.544,0.03,0.156,0.0,7.358,482.599,18.488,0.06,0.329,0.0,18.099,246.785,9.49,0.03,0.175,0.0,9.285,0.0,0.0,0.0,0.0,0.0,0.0
01999810,Комунальний заклад охорони здоровя «Березнівська центральна районна лікарня» Березнівської районної ради,"34600, Рівненська область, Березнівський район, м.Березне, вул. Київська, 19",berezne_crl@ukr.net/0365353439,5620400000,264.43,964.29,0.14,0.0,0.0,264.29,0.0,0.0,0.0,0.0,0.0,0.0,482.145,132.215,0.07,0.0,0.0,132.145,482.145,132.215,0.07,0.0,0.0,132.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05433985,"ТОВ ""Ремсервіс-Н""","54028, м. Миколаїв, вул. Китобоїв, 14Б/1",remservice.mk@gmail.com/(0512 44-43-16,4810136900,749.2589999999999,964.216,0.043,0.0,0.0,749.216,0.0,0.0,0.0,0.0,0.0,0.0,161.773,126.78,0.006999999999999999,0.0,0.0,126.773,319.024,249.03799999999998,0.014,0.0,0.0,249.024,314.502,244.516,0.014,0.0,0.0,244.502,168.917,128.925,0.008,0.0,0.0,128.917
39173848,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОБ'ЄДНАННЯ СПІВВЛАСНИКІВ МАЙНОВОГО КОМПЛЕКСУ ""АЛЬФА-СЕРВІС""","02125, м.Київ, вулиця Старосільська, будинок 1",Nastasiy.ch@ukr.net/540-53-10,8036600000,118.05,963.9,0.11,0.0,6.04,111.9,0.0,0.0,0.0,0.0,0.0,0.0,963.9,118.05,0.11,0.0,6.04,111.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13948686,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БУРАТ""","36007,м. Полтава, вул. М. Бірюзова,буд. 43-А",office.burat@imcagro.com.ua/067-44-88-432,5310136400,805.672,963.85,0.012,0.179,0.18100000000000002,805.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.45,345.5,0.008,0.099,0.09300000000000001,345.3,524.4,460.17199999999997,0.004,0.08,0.08800000000000001,460.0
03765565,ПрАТ «ДОБРОБУТ»,"55444, Миколаївська обл., Братський район, с. Миролюбівка, вул. Молодіжна, 1",dobrobut7@i.ua/0972656629,4821482401,156.05500000000004,963.784,0.0,1.564,0.5569999999999999,153.93400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.772,69.61500000000001,0.0,0.674,0.11900000000000001,68.822,552.012,86.44000000000004,0.0,0.89,0.43799999999999994,85.11200000000002
3071407693,Фізична особа-підприємець Козир Роман Анатолійович,"63722, Харківська область, Куп’янський район, с. Петропавлівка, вул. Колгоспна,4",/05742-2-90-58,6323785501,960.09,963.03,0.0,0.0,0.06,960.03,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,0.0,0.0,85.0,321.01,320.03,0.0,0.0,0.02,320.01,321.01,320.03,0.0,0.0,0.02,320.01,236.01,235.03,0.0,0.0,0.02,235.01
30024319,Cільськогосподарське товариство з обмеженою відповідальністю «ДОБРОБУТ ПЛЮС»,"09732, Київська область, Богуславський район, с. Побережка, вул. Ярослава Мудрого, 53",Dobrobut17@ukr.net/(04561)45472,3220685801,7.4,962.6,0.0,1.6,3.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.3,3.7,0.0,0.8,1.6,1.3,481.3,3.7,0.0,0.8,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0
40442258,"Товариство з обмеженою відповідальністю ""МЕГАТРАНС ІНВЕСТ""","61124, м. Харків, вул. Матросова, 8-А",/7199852,6325157900,20.111,962.508,0.0,1.8869999999999998,0.016,18.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.608,9.701,0.0,0.887,0.006,8.808,509.9,10.41,0.0,1.0,0.01,9.4,0.0,0.0,0.0,0.0,0.0,0.0
25460949,"ПРИВАТНЕ ВИРОБНИЧО-КОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ПАНОРАМА""","61033, м. Харків, вул. Шевченка, 317-Б",/714 00 57,6310136600,15.033,962.285,0.008,1.5,3.24,10.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.16,3.263,0.003,0.7,0.4,2.16,454.41,6.615,0.005,0.7,1.5,4.41,120.715,5.155,0.0,0.1,1.34,3.715
13566750,"ТОВ ""Олевське орендне підприємство теплових мереж""","11001,Житомирська область ,м. Олевськ, вул. Б.Хмельницького 13,А",Olevsk.teplo@gmail.com/04135 22582,1824410100,85.227,961.575,0.14300000000000002,0.249,0.76,84.075,0.0,0.0,0.0,0.0,0.0,0.0,16.5,16.5,0.0,0.0,0.0,16.5,326.45,46.1805,0.042,0.1085,0.33,45.7,474.25,18.4715,0.08,0.08149999999999999,0.31,18.0,144.375,4.075,0.021,0.059000000000000004,0.12,3.875
30870553,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ « КОНКОРД »,"23126, Вінницька область., Жмеринський р-н, село Северинівка, вул. Заводська, будинок 1,",konkord@ukr.net/(096)553-37-80,0521085203,15.398,961.551,0.0,1.749,1.4980000000000002,12.151,0.0,0.0,0.0,0.0,0.0,0.0,176.21599999999995,0.845,0.0,0.34299999999999997,0.086,0.41600000000000004,360.435,4.627000000000002,0.0,0.65,0.642,3.335,329.81,6.598000000000001,0.0,0.5780000000000001,0.71,5.3100000000000005,95.09,3.3280000000000003,0.0,0.17800000000000002,0.06,3.09
01992201,Закарпатська обласна клінічна стоматологічна поліклініка,"м. Ужгород, Набережна Незалежності, 8",reception_osp@ukr.net/0312615773,2110100000,0.8809999999999999,961.52,0.19,0.0,0.221,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.71,0.41,0.09,0.0,0.11,0.21,505.81,0.471,0.1,0.0,0.111,0.26,0.0,0.0,0.0,0.0,0.0,0.0
13720486,"ТОВ ""ТРУД""","11775, Новоград-Волинський р-н, с.Сусли, вул. Радянська, 1, Житомирська обл",tovtrud@ukr.net/0414137320,1824085601,38.912,961.2,0.04,1.336,1.136,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.6,19.456,0.02,0.6679999999999999,0.568,18.2,480.6,19.456,0.02,0.6679999999999999,0.568,18.2
31115663,"ТОВ ""Хавестер""","03680, м. Київ, вул. Виборзька, 99",office@harvester.kiev.ua/044-537-33-11,4825455400,126.001,960.868,0.033,1.26,0.8400000000000001,123.868,0.0,0.0,0.0,0.0,0.0,0.0,405.418,43.58,0.012,0.6,0.05,42.918,555.45,82.421,0.021,0.66,0.79,80.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05540215,"НАУКОВО-ІНЖЕНЕРНИЙ ЦЕНТР ""МАТЕРІАЛООБРОБКА ВИБУХОМ"" ІНСТИТУТУ ЕЛЕКТРОЗВАРЮВАННЯ ІМ. Є.О. ПАТОНА НАЦІОНАЛЬНОЇ АКАДЕМІЇ НАУК УКРАЇНИ","08631, Київська обл., Васильківський район, смт Глеваха, вул. Б.ХМЕЛЬНИЦЬКОГО, 5",secetm@i.ua/0459839567,3221455300,37.445,960.82,0.125,0.5,1.0,35.82,0.0,0.0,0.0,0.0,0.0,0.0,191.03,6.355,0.025,0.1,0.2,6.03,196.43,11.755,0.025,0.1,0.2,11.43,382.33,12.98,0.05,0.2,0.4,12.33,191.03,6.355,0.025,0.1,0.2,6.03
36899281,ТОВ «УКРГАБРО»,"12113, Житомирська обл., Хорошівський р-н., с. Ягодинка, вул.Рад, 1",mvsokol@ukr.net/096 470 84 09,1821187601,508.2896,960.675,0.0766,0.12300000000000001,0.165,507.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.175,224.509,0.016,0.003,0.065,224.425,651.5,283.7806,0.0606,0.12,0.1,283.5
38704800,"ТОВ ""СПОРТБІЗЕЛЕКТ""","01103, м. Київ, бул. Дружби народів, 28-В",0443836290@ukr.net/044-284-20-58,8038600000,230.859,960.4,0.069,0.05,7.34,223.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.4,230.859,0.069,0.05,7.34,223.4,0.0,0.0,0.0,0.0,0.0,0.0
14281020,"ПрАТ ""Запорізький електроапаратний завод""","69032, м.Запоріжжя, вул.Південне шосе,9, Вознесенівський район",zeaz_ogt@ukr.net/717-21-36,2310137200,526.4555,960.3380000000001,0.0675,0.1,0.95,525.3380000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.698,46.7555,0.0075,0.0,0.05,46.698,873.64,479.7,0.06,0.1,0.9,478.64
35493934,ТОВ «ЛЕКС-АВТО»,"02098, м. Київ, Деснянський р-н., проспект Броварський, буд. 3",askold2012@gmail.com/063-801-53-34,8036400000,61.62049999999999,959.575,0.054000000000000006,0.0,12.8165,48.75,0.0,0.0,0.0,0.0,0.0,0.0,59.85,6.186,0.009000000000000001,0.0,0.177,6.0,306.225,19.7775,0.018000000000000002,0.0,4.0095,15.75,327.25,20.198,0.018000000000000002,0.0,4.4300000000000015,15.75,266.25,15.459000000000001,0.009000000000000001,0.0,4.2,11.25
34187278,"ПРИВАТНЕ ПІДПРИЄМСТВО ""ВІДІКАСТ""","03179, м.Київ, ВУЛ. ЛЬВІВСЬКА, будинок 59, квартира 70",Vasya_24@life.com/380459561563,3210600000,958.0,958.0,0.0,0.0,0.0,958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.45,241.45,0.0,0.0,0.0,241.45,479.0,479.0,0.0,0.0,0.0,479.0,237.55,237.55,0.0,0.0,0.0,237.55
04325331,ПП «ЮХИМІВСЬКЕ»,"23524, Вінницька обл, Шаргородський р-н, с. Юхимівське , вул. Гагаріна, 12",Efimovka@ukr.net/(04344)2-76-80,0525389200,247.0385,957.942,0.0105,1.04,2.846,243.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.575,121.7105,0.0045,0.34,1.341,120.025,578.367,125.32799999999999,0.006,0.7,1.505,123.117
39838759,ТОВ «ГРАНТЕХ ІНЖИНІРИНГ»,"08654, Київська обл., Васильківський р-н, смт. Дослідницьке, вул. Зоряна, 1-б.",ecozvit_2019@ukr.net/(044)332-13-71,3221455600,155.244,957.72,0.15000000000000002,0.0,1.074,154.02,0.0,0.0,0.0,0.0,0.0,0.0,132.84,25.118,0.02,0.0,0.158,24.94,319.24,51.74800000000001,0.05,0.0,0.358,51.34,319.24,51.74800000000001,0.05,0.0,0.358,51.34,186.4,26.63,0.03,0.0,0.2,26.4
31255163,"ТОВ ""АТП Слободянюк""","м. Вінниця, вул. Салтикова-Щедріна, 112",sbsatp@gmail.com/(0432)53-03-08,0510100000,18.576,957.63,0.006,1.7,1.24,15.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.815,9.288,0.003,0.85,0.62,7.815,478.815,9.288,0.003,0.85,0.62,7.815
03188168,Жмеринський психоневрологічний будинок інтернат,"23100, Вінницька обл., м.Жмеринка, вул. В`ячеслава Чорновола,12",zmpnbi@ukr.net/(04332)2-18-30,0510300000,226.41700000000003,956.6619999999999,0.14500000000000002,0.0,0.11,226.162,0.0,0.0,0.0,0.0,0.0,0.0,114.774,39.054,0.015,0.0,0.015,39.024,296.0420000000001,70.107,0.045000000000000005,0.0,0.02,70.042,356.096,78.21100000000001,0.054999999999999986,0.0,0.06,78.096,189.75,39.045,0.03,0.0,0.015,39.0
41524687,"ТОВ ""ЛЕННУСІК""","02088,м.Київ,вул.Горького,7-в",khodosov@v-d.com.ua/0442066700,8036100000,556.58,956.5,0.08,0.0,0.0,556.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.2,200.23,0.03,0.0,0.0,200.2,606.3,356.35,0.05,0.0,0.0,356.3,0.0,0.0,0.0,0.0,0.0,0.0
24441045,"ПНВП ""Стіл-груп""",51931 м. Кам'янське (Дніпродзержинськ) вул Спортивна 34-14,olgakolenko23@gmail.com/0675628263,1210436900,56.4964,956.107,0.0,0.0,18.3594,38.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.454,0.249,0.0,0.0,0.045,0.204,953.653,56.2474,0.0,0.0,18.3144,37.933,0.0,0.0,0.0,0.0,0.0,0.0
21070008,Міжрегіональний центр професійної перепідготовки звільнених у запас військовослужбовців м. Хорол Полтавської області,"37800, Полтавська область, м. Хорол, вул. Небесної Сотні, 38/1",hmcppzvv@ukr.net/3-35-57,5324810100,160.90200000000004,955.606,0.081,0.723,0.5920000000000001,159.50599999999997,0.0,0.0,0.0,0.0,0.0,0.0,146.606,31.555000000000003,0.015,0.069,0.115,31.355999999999998,335.50300000000004,60.082,0.024,0.28500000000000003,0.27,59.503,282.607,45.43,0.022000000000000002,0.239,0.162,45.00700000000001,190.89,23.835,0.02,0.13,0.045,23.64
19142866,"ТОВ ФІРМА ""Блок ЛТД""","51909, м. Кам'янське, вул. Широка, 353",velikaya.ilariya@gmail.com/+380964169260,1210400000,156.964,955.19,0.0,0.17600000000000002,14.498,142.29000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.775,78.66199999999999,0.0,0.08800000000000001,7.249,71.325,477.415,78.30199999999999,0.0,0.08800000000000001,7.249,70.965
00109339,"ПрАТ ""Київський завод експериментальних конструкцій""","02090,м. Київ, вул. Алма-Атинська, 8",KZEK@ukr.net/566-97-41,8036600000,353.32,953.2,0.12,0.0,0.0,353.2,0.0,0.0,0.0,0.0,0.0,0.0,220.8,70.83,0.03,0.0,0.0,70.8,476.6,176.66,0.06,0.0,0.0,176.6,255.8,105.83,0.03,0.0,0.0,105.8,0.0,0.0,0.0,0.0,0.0,0.0
03755348,ТОВ АГРОФІРМА «МАТЮШІ»,"09100 Київська обл, м. Біла Церква, вул. Олеся Гончара, 1/42",batsura@resilient.cz/(04563) 43616,3220483500,326.362,952.68,0.0,0.0,12.782,313.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.17,81.59049999999998,0.0,0.0,3.1955,78.395,476.34,163.18099999999995,0.0,0.0,6.391,156.79,238.17,81.59049999999998,0.0,0.0,3.1955,78.395
24221705,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЕПОС""","09109 Київська область, м. Біла Церква, вул. Толстого, 44",info@zaoepos.com.ua/(04563) 61416,3210300000,86.55000000000003,951.6239999999999,0.126,0.0,4.8,81.624,0.0,0.0,0.0,0.0,0.0,0.0,101.0,16.809,0.009000000000000001,0.0,0.8,16.0,202.0,33.618,0.018000000000000002,0.0,1.6,32.0,374.81199999999995,26.466000000000005,0.054000000000000006,0.0,1.6,24.812000000000005,273.812,9.657000000000004,0.045,0.0,0.8,8.812000000000003
08563783,"державна установа ""Кропивницький слідчий ізолятор""","25009, м. Кропивницький, вул. Куропятникова буд. No50-б",kboyvp14@i.ua/0522-33-81-70,3510136600,575.6716,951.5486,0.065,0.096,0.06200000000000001,575.4485999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.3916,142.7526,0.016,0.040999999999999995,0.004,142.6916,490.587,287.028,0.035,0.052000000000000005,0.054000000000000006,286.887,217.57,145.891,0.013999999999999999,0.003,0.004,145.87
30297270,"СП ТОВ ""Лігум""","43020, м.Луцьк, вул.Рівненська, 76А",ligumua@ukr.net/(0332)788529,0710100000,139.951,951.16,0.161,0.0,0.13,139.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.07,32.6,0.0,0.0,0.03,32.57,458.99,70.637,0.077,0.0,0.07,70.49000000000002,458.1,36.714,0.084,0.0,0.03,36.6
3180318505,ПП Матіїшин Уляна Ігорівна,"Долинський р-н, с. Новоселиця, вул. Грушевського, 93",matiishun@ukr.net/(097)450-73-46,2622083901,951.0,951.0,0.0,0.0,0.0,951.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,152.0,0.0,0.0,0.0,152.0,317.0,317.0,0.0,0.0,0.0,317.0,317.0,317.0,0.0,0.0,0.0,317.0,165.0,165.0,0.0,0.0,0.0,165.0
00374597,"Приватне акціонерне товариство по виробництву пива і безалкогольних напоів""Черкаське пиво""","м.Черкаси,вул.Благовісна,436",bevich@i.ua/0937749538,7110136400,161.305,950.4,0.105,0.5,0.3,160.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.4,161.305,0.105,0.5,0.3,160.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32017408,"Товариство з обмеженою відповідальністю ""Горизонт""","26015, Кіровоградська обл., Новомиргородський р-н, с. Петроострів, вул. Сонячна 1",evgenya_makarova@ukr.net/097-62-44-417,3523886000,45.8087,949.775,0.0057,1.6920000000000002,0.636,43.475,0.0,0.0,0.0,0.0,0.0,0.0,143.025,2.9662,0.0012,0.25,0.19,2.525,164.54,22.9815,0.0015,0.25,0.19,22.54,321.105,9.9305,0.0015,0.596,0.128,9.205,321.105,9.9305,0.0015,0.596,0.128,9.205
22219803,"Товариство з обмеженою відповідальністю науково-виробнича фірма ""КАРМА""","27500, Кіровоградська область, м. Світловодськ, вул. Героїв Чорнобиля, 34 а",alekssytnik@meta.ua/0523623633,3510900000,19.9168,949.724,0.0578,1.159,1.276,17.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.25,5.666,0.016,0.2,0.2,5.25,573.712,10.2299,0.0359,0.6920000000000001,0.79,8.712,180.762,4.0209,0.0059,0.267,0.28600000000000003,3.4619999999999997
